TABLE II. - THERMODYNAMIC DATA COEFFICIENTS (Continued),
"CH4	L 8/88C	l.H	4.	0.	0.G	200.000	6000.000	16.04276	1 Gurv i ch (1991)",
"1.29769070E+04-8.31534304E+00 2.69017700E+00 1.76808530E-02-2.27498550E-05	3",
"1.49205680E-08-3.73819250E-12 1.36832230E+04 8.14697176E+00 1.50978852E+04	4",
"CHCO,ketyI	L 6/89C	2.H	1.0	1.	0.G	200.000	6000.000	41.02934	1 Burcat (1982)",
"4.26038110E+00 4.82740500E-03-1.66618844E-06 2.61405204E-10-1.53257963E-14	2 Wagman (1982)",
"1.78804760E+04 3.97874320E+00 2.76593971E+00 1.41741202E-02-2.32600986E-05	3",
"2.15728089E-08-7.58509308E-12 1.80856324E+04 1.05408691E+01 1.93738416E+04	4",
"C2H2,acetylene	L 1/91C	2.H	2.	0.	0.G	200.000	6000.000	26.03788	1 Gurvich (1979)",
"4.65878604E+00 4.88396547E-03-1.60828775E-06 2.46974226E-10-1.38605680E-14	2 TRC(10/88)w-3040",
"2.57594044E+04-3.99834772E+00 8.08681094E-01 2.33615629E-02-3.55171815E-05	3",
"2.80152437E-06-8.50072974E-12 2.64289807E+04 1.39397051E+01 2.74459950E+04	4",
"C2H2,vinyIidene	L12/89C	2.H	2.	0.	0.G	200.000	6000.000	26.03788	1 Chen,Y. (1989)",
"4.27807139E+00 A.75622883E-03-1.63007513E-06 2.54622981E-10-1.48860326E-14	2 Osamura (1981)",
"4.83166722E+04 6.40022600E-01 3.28154933E+00 6.97642740E-03-2.38528283E-06	3",
"-1.21077045E-09 9.82038579E-13 4.86217943E+04 5.92039169E+00 4.98872655E+04	4",
"CH2CO,ketene	L 5/90C	2.H	2.0	1.	0.G	200.000	6000.000	42.03728	1 Moore, C.B. (1963)",
"5.75793307E+00 6.34911413E-03-2.25814835E-06 3.62026733E-10-2.15651204E-14	2 Wagman (1982)",
"-7.97878384E4-03-6.10772150E+00 2.13583630E+00 1.81188721E-02-1.73947474E-05	3",
"9.34397568E-09-2.01467615E-12-7.04291804E+03 1.22156480E+01-5.73695864E+03	4",
"C2H3,vinyl	L 2/92C	2.H	3.	0.	0.G	200.000	6000.000	27.04582	1 Ervin (1990)",
"4.35105055E+00 7.49330091E-03-2.64314586E-06 4.21286906E-10-2.49896119E-14	2 Taylor (0000)",
"3.41546181E+04 5.71676629E-01 3.21246645E+00 1.51479162E-03 2.69209412E-05	3 Ames (0000)",
"-3.576S7847E-08 1.47150873E-11 3.48598468E+04 8.51054025E+00 3.60502484E+04	4 communication (0000)",
20,
TABLE II. - THERMODYNAMIC DATA COEFFICIENTS (Continued),
"CH3CN	L12/92C	2.H	3.N	1.	0.G	200.000	6000.000	41.05256	1 Spangenberg (1974)",
"5.08576974E+00 9.70797040E-03-3.48484946E-06 5.62106760E-10-3.36234670E-14	2 TRC(12/86)w-9270",
"5.45853074E+03-3.26553903E+00 3.82484221E+00 4.10100359E-03 2.14545679E-05	3",
"-2.87234543E-08 1.11804146E-11 6.28838522E+03 5.54024211E+00 7.74910368E+03	4",
"CH3CO,acetyl	BUR 84C	2.H	3.0	1.	0.G	300.000	5000.000	43.04522	1 Burcat (1984)",
"5.61227890E+00 8.44988600E-03-2.85414720E-06 A.23837630E-10-2.26840370E-14	2",
"-5.18786330E+03-3.26178193E+00 3.12527850E+00 9.77822020E-03 4.52144830E-06	3",
"-9.00946160E-09 3.19371790E-12-4.10850780E+03 1.12420212E+01-2.71844485E+03	4",
"C2H4	L 1/91C	2.H	4.	0.	0.G	200.000	6000.000	28.05376	1 Chao (1975)",
"3.99182761E+00 1.04833910E-02-3.71721385E-06 5.94628514E-10-3.53630526E-14	2 Knippers (1985)",
"4.26865819E+03-2.69052151E-01 3.95920148E+00-7.57052247E-03 5.70990292E-05	3 TRC(4/87)w-2500",
"-6.91588753E-08 2.69884373E-11 5.08977593E+03 4.09733096E+00 6.31426266E+03	4",
"C2H4O,ethylen o	L 8/88C	2.H	4.0	1.	0.G	200.000	6000.000	44.05316	1 Chase (1985)",
"5.48888429E+00 1.20460231E-02-4.33361545E-06 7.00269000E-10-4.19481870E-14	2 Shimanouchi (1972)",
"-9.18047576E+03-7.08063868E+00 3.75904931E+00-9.44119292E-03 8.03096770E-05	3",
"-1.00807756E-07 4.00398357E-11-7.56081402E+03 7.84977030E+00-6.33046566E+03	4",
"CH3CHO,ethanal	L 8/88C	2.H	4.0	1.	0.G	200.000	6000.000	44.05316	1 Chao (1986)",
"5.40417699E+00 1.17229675E-02-4.22626830E-06 6.83715733E-10-4.09842676E-14	2 TRC(6/78)w-5300",
"-2.25931508E+04-3.48117593E+00 4.72947627E+00-3.19343161E-03 4.75353505E-05	3",
"-5.74590474E-08 2.19312619E-11-2.15728799E+04 4.10295455E+00-1.99879488E+04	4",
"CH3COOH	L 8/88C	2.H	4.0	2.	0.G	200.000	6000.000	60.05256	1 Chao (1978)",
"7.67083678E+00 1.35152695E-02-5.25874688E-06 8.93185062E-10-5.53180891E-14	2",
"-5.57560971E+04-1.54676590E+01 2.78936844E+00 1.00001016E-02 3.42557978E-05	3",
"-5.09017919E-08 2.06217504E-11-5.34752292E+04 1.41059504E+01-5.19873137E+04	4",
"(HCOOH)2	BUR 92C	2.H	4.0	4.	0.G	300.000	5000.000	92.05136	1 Burcat (1992)",
"1.22073710E+01 1.36888510E-02-4.68403690E-06 7.05116630E-10-3.83692850E-14	2",
"-1.03969380E+05-3.57098080E+01 3.76923850E+00 2.72247160E-02 1.72380530E-06	3",
"-2.07767240E-08 9.93799490E-12-1.01049880E+05 1.05054940E+01-9.87373140E+04	4",
"C2H5	L12/92C	2.H	5.	0.	0.G	200.000	6000.000	29.06170	1 Chen, Y. (1990)",
"4.28800535E+00 1.24337374E-02-4.41383829E-06 7.06526943E-10-4.20341856E-14	2",
"1.20564200E+04 8.45299623E-01 4.30646B68E+00-4.18658892E-03 4.97142807E-05	3",
"-5.99126606E-08 2.30509004E-11 1.28416265E+04 4.70720924E+00 1.42712246E+04	4",
"C2H6	L 8/88C	2.H	6.	0.	0.G	200.000	6000.000	30.06964	1 Pami dImukaI a (1982)",
"4.04666674E+00 1.53538766E-02-5.47039321E-06 8.77826228E-10-5.23167305E-14	2",
"-1.24473512E+04-9.68683607E-01 4.29142492E+00 -5.50154270E-03 5.99438288E-06	3",
"-7.08466285E-08 2.68685771E-11 -1.15222055E+04 2.66682316E+00 -1.00849652E+04	4",
"CH3N2CH3	L 8/88C	2.H	6.N	2.	0.G	200.000	6000.000	58.08312	1 Pami dImukaI a (1982)",
"7.44954851E+00 1.74406153E-02-6.27382453E-06 1.01351178E-09-6.06937494E-14	2",
"1.41979978E+04-1.41567638E+01 6.29613632E+00-2.25815427E-03 6.21232803E-05	3",
"-7.46292997E-08 2.80371947E-11 1.56928850E+04-2.49925915E+00 1.78843203E+04	4",
"CH3OCH3	L12/92C	2.H	6.0	1.	0.G	200.000	6000.000	46.06904	1 Chao (1986)",
"5.64844183E+00 1.63381899E-02-5.86802367E-06 9.46836869E-10-5.66504738E-14	2 TRC (6/91)w-6040",
"-2.51074690E+04-5.96264939E+00 5.30562279E+00-2.14254272E-03 5.30873244E-05	3",
"-6.23147136E-08 2.30731036E-11-2.39866295E+04 7.13264209E-01-2.21432171E+04	4",
"C2H5OH	L 8/88C	2.H	6.0	1.	0.G	200.000	6000.000	46.06904	1 Chao (1986)",
"6.56289770E+00 1.52034264E-02-5.38922247E-06 8.62150224E-10-5.12824683E-14	2 TRC (6/87)w-5030",
"-3.15257984E+04-9.47557644E+00 4.85868178E+00-3.74006740E-03 6.95550267E-05	3",
"-8.86541147E-08 3.51684430E-11-2.99961309E+04 4.80192294E+00 -2.82578288E+04	4",
"CCN	L12/92C	2.N	1.	0.	0.G	200.000	6000.000	38.02874	1 Gurvich (1991)",
"5.53594940E+00 1.93336181E-03-7.43007993E-07 1.25654167E-10-7.70420035E-15	2 Jacox (1988)",
"9.49028065E+04-3.70380637E+00 3.67600724E+00 7.88842348E-03-9.55326639E-06	3",
"7.31344088E-09-2.48035202E-12 9.5419&535E+04 5.81651950E+00 9.679S0500E+04	4",
"CNC	TPIS91C	2.N	1.	0.	0.G	200.000	6000.000	38.02874	1 Gurvich (1991)",
"5.93259696E+00 1.57914754E-03-6.12333532E-07 1.03869610E-10-6.43161897E-15	2",
"8.03326833E+04-6.60207157E+00 3.98958871E+00 5.21977832E-03-5.81083706E-07	3",
"-3.39416520E-09 1.76273084E-12 8.096E6357E+04 3.88721926E+00 8.23761254E+04	4",
"C2N2	TPIS79C	2.N	2.	0.	0.G	200.000	6000.000	52.03548	1 Gurvich (1979)",
"6.70544769E+00 3.64260339E-03-1.30934250E-06 2.16411061E-10-1.31187410E-14	2",
"3.48608005E+04-1.04803695E+01 2.32925325E+00 2.61537847E-02-4.90003994E-05	3",
"4.61917478E-08-1.64323855E-11 3.56684424E+04 9.86336227E+00 3.71759731E+04	4",
"C2O	L12/89C	2.0	1.	0.	0.G	200.000	6000.000	40.02140	1 Jacox (1988)",
"5.51576444E+00 1.87745704E-03-7.01159757E-07 1.21505291E-10-7.76778855E-15	2 Gurvich (1979)",
"3.30970458E+04-4.27636138E+00 2.86345422E+00 1.19732969E-02-1.81232501E-05	3",
"1.53813634E-08-5.28906524E-12 3.37500945E+04 8.89405881E+00 3.50037906E+04	4",
"C3	TPIS79C	3.	0.	0.	0.G	200.000	6000.000	36.03300	1 Gurvich (1979)",
"4.80357768E+00 2.14511233E-03-1.07292074E-06 2.60735259E-10-2.01631960E-14	2",
"9.93965416E+04 3.89369308E-01 5.43283963E+00-4.46754383E-03 1.49321482E-05	3",
"-1.47953138E-08 5.01421112E-12 9.94957222E+04-1.58720715E+00 1.01022009E+05	4",
"C3H3,propargyI  BUR 92C	 3.H	3.	0.	0.G	200.000	6000.000	39.05682	1 Burcat (1992)",
"6.64175821E+00 8.08587428E-03-2.84787887E-06 4.53525977E-10-2.68879815E-14	2",
"3.89793699E+04-1.04004255E+01 1.82840766E+00 2.37839036E-02-2.19228176E-05	3",
"1.00067444E-08-1.38984644E-12 4.01863056E+04 1.38447957E+01 4.16139977E+04	4",
21,
